pricing_lists,site,endpoint,requested,req_time,req_status,req_200_found
http://unbounce.com/pricing/,unbounce,pricing,False,,,
https://pantheon.io/pricing/,pantheon,pricing,False,,,
https://pantheon.io/plans/,pantheon,plans,False,,,
http://mistralvp.com/pricing/,mistralvp,pricing,False,,,
http://mistralvp.com/buy/,mistralvp,buy,False,,,
http://mistralvp.com/plans/,mistralvp,plans,False,,,
http://leasequery.com/pricing/,leasequery,pricing,False,,,
http://www.signpost.com/pricing/,signpost,pricing,False,,,
http://getlua.com/pricing/,getlua,pricing,False,,,
http://getlua.com/buy/,getlua,buy,False,,,
http://getlua.com/plans/,getlua,plans,False,,,
http://padlet.com/buy/,padlet,buy,False,,,
http://squarespace.com/pricing/,squarespace,pricing,False,,,
http://www.startupfundingclub.com/pricing/,startupfundingclub,pricing,False,,,
http://www.startupfundingclub.com/buy/,startupfundingclub,buy,False,,,
http://www.startupfundingclub.com/plans/,startupfundingclub,plans,False,,,
http://chartio.com/pricing/,chartio,pricing,False,,,
http://chartio.com/buy/,chartio,buy,False,,,
http://chartio.com/plans/,chartio,plans,False,,,
https://www.dashlane.com/pricing/,dashlane,pricing,False,,,
https://www.dashlane.com/buy/,dashlane,buy,False,,,
https://www.dashlane.com/plans/,dashlane,plans,False,,,
https://planetscale.com/pricing/,planetscale,pricing,False,,,
https://www.blokur.com/pricing/,blokur,pricing,False,,,
https://www.blokur.com/buy/,blokur,buy,False,,,
https://www.blokur.com/plans/,blokur,plans,False,,,
http://whatfix.com/pricing/,whatfix,pricing,False,,,
http://whatfix.com/buy/,whatfix,buy,False,,,
http://whatfix.com/plans/,whatfix,plans,False,,,
http://www.chatlingual.com/pricing/,chatlingual,pricing,False,,,
http://www.overture.ai/pricing/,overture,pricing,False,,,
http://www.overture.ai/buy/,overture,buy,False,,,
http://www.overture.ai/plans/,overture,plans,False,,,
http://recurly.com/pricing/,recurly,pricing,False,,,
http://recurly.com/buy/,recurly,buy,False,,,
http://recurly.com/plans/,recurly,plans,False,,,
https://vaultspeed.com/pricing/,vaultspeed,pricing,False,,,
https://www.sumologic.com/pricing/,sumologic,pricing,False,,,
https://www.getlago.com/pricing/,getlago,pricing,False,,,
http://numerify.com/pricing/,numerify,pricing,False,,,
http://numerify.com/buy/,numerify,buy,False,,,
http://numerify.com/plans/,numerify,plans,False,,,
http://vidiq.com/pricing/,vidiq,pricing,False,,,
http://vidiq.com/plans/,vidiq,plans,False,,,
https://exaxe.com/pricing/,exaxe,pricing,False,,,
https://exaxe.com/buy/,exaxe,buy,False,,,
https://exaxe.com/plans/,exaxe,plans,False,,,
https://www.majesco.com/buy/,majesco,buy,False,,,
https://prodsight.com/pricing/,prodsight,pricing,False,,,
http://adroll.com/pricing/,adroll,pricing,False,,,
https://mindbodyonline.com/pricing/,mindbodyonline,pricing,False,,,
http://teambox.com/pricing/,teambox,pricing,False,,,
http://www.redbooth.com/pricing/,redbooth,pricing,False,,,
http://www.livelyme.com/pricing/,livelyme,pricing,False,,,
http://brightback.com/pricing/,brightback,pricing,False,,,
http://www.endgamesystems.com/pricing/,endgamesystems,pricing,False,,,
http://www.endgamesystems.com/buy/,endgamesystems,buy,False,,,
http://www.endgamesystems.com/plans/,endgamesystems,plans,False,,,
https://www.endgame.com/pricing/,endgame,pricing,False,,,
https://www.endgame.com/buy/,endgame,buy,False,,,
https://www.endgame.com/plans/,endgame,plans,False,,,
http://ziprecruiter.com/pricing/,ziprecruiter,pricing,False,,,
http://ziprecruiter.com/plans/,ziprecruiter,plans,False,,,
http://www.clarizen.com/pricing/,clarizen,pricing,False,,,
http://www.clarizen.com/buy/,clarizen,buy,False,,,
http://www.clarizen.com/plans/,clarizen,plans,False,,,
http://synconset.com/pricing/,synconset,pricing,False,,,
http://synconset.com/buy/,synconset,buy,False,,,
http://synconset.com/plans/,synconset,plans,False,,,
http://www.tachyus.com/plans/,tachyus,plans,False,,,
https://payfit.com/pricing/,payfit,pricing,False,,,
http://www.spidercp.com/pricing/,spidercp,pricing,False,,,
http://www.spidercp.com/buy/,spidercp,buy,False,,,
http://www.spidercp.com/plans/,spidercp,plans,False,,,
http://www.talentful.co/pricing/,talentful,pricing,False,,,
http://www.talentful.co/buy/,talentful,buy,False,,,
http://www.talentful.co/plans/,talentful,plans,False,,,
https://www.picfair.com/pricing/,picfair,pricing,False,,,
https://www.picfair.com/plans/,picfair,plans,False,,,
http://chsitech.com/pricing/,chsitech,pricing,False,,,
http://chsitech.com/buy/,chsitech,buy,False,,,
http://chsitech.com/plans/,chsitech,plans,False,,,
https://www.copper.com/pricing/,copper,pricing,False,,,
https://www.copper.com/buy/,copper,buy,False,,,
https://www.copper.com/plans/,copper,plans,False,,,
http://www.aquicore.com/plans/,aquicore,plans,False,,,
http://www.recurpal.com/pricing/,recurpal,pricing,False,,,
http://www.recurpal.com/buy/,recurpal,buy,False,,,
http://www.recurpal.com/plans/,recurpal,plans,False,,,
https://aira.io/pricing/,aira,pricing,False,,,
https://aira.io/buy/,aira,buy,False,,,
https://aira.io/plans/,aira,plans,False,,,
http://rolepoint.com/pricing/,rolepoint,pricing,False,,,
http://rolepoint.com/buy/,rolepoint,buy,False,,,
http://rolepoint.com/plans/,rolepoint,plans,False,,,
http://inovancetech.com/pricing/,inovancetech,pricing,False,,,
http://inovancetech.com/buy/,inovancetech,buy,False,,,
http://inovancetech.com/plans/,inovancetech,plans,False,,,
http://www.xola.com/pricing/,xola,pricing,False,,,
http://www.liquidplanner.com/pricing/,liquidplanner,pricing,False,,,
https://nstack.com/pricing/,nstack,pricing,False,,,
https://nstack.com/buy/,nstack,buy,False,,,
https://nstack.com/plans/,nstack,plans,False,,,
http://clearbit.com/pricing/,clearbit,pricing,False,,,
http://clearbit.com/plans/,clearbit,plans,False,,,
https://caredatainfo.com/buy/,caredatainfo,buy,False,,,
http://www.demandbase.com/buy/,demandbase,buy,False,,,
http://www.freshplum.com/pricing/,freshplum,pricing,False,,,
http://www.freshplum.com/buy/,freshplum,buy,False,,,
http://www.freshplum.com/plans/,freshplum,plans,False,,,
http://sportsrecruits.com/pricing/,sportsrecruits,pricing,False,,,
http://sportsrecruits.com/buy/,sportsrecruits,buy,False,,,
http://sportsrecruits.com/plans/,sportsrecruits,plans,False,,,
http://www.bayzat.com/pricing/,bayzat,pricing,False,,,
http://www.bayzat.com/buy/,bayzat,buy,False,,,
http://www.bayzat.com/plans/,bayzat,plans,False,,,
http://www.insightsquared.com/pricing/,insightsquared,pricing,False,,,
http://www.insightsquared.com/plans/,insightsquared,plans,False,,,
http://teampay.co/pricing/,teampay,pricing,False,,,
http://www.socrata.com/pricing/,socrata,pricing,False,,,
http://www.socrata.com/buy/,socrata,buy,False,,,
http://www.socrata.com/plans/,socrata,plans,False,,,
http://stipop.io/pricing/,stipop,pricing,False,,,
http://granify.com/pricing/,granify,pricing,False,,,
https://www.cheddarup.com/pricing/,cheddarup,pricing,False,,,
http://classy.org/pricing/,classy,pricing,False,,,
http://classy.org/plans/,classy,plans,False,,,
https://brainscape.com/pricing/,brainscape,pricing,False,,,
http://mailto:zouheir.guedri@data-and-data.com/pricing/,mailto:zouheir,pricing,False,,,
http://www.data-and-data.com/pricing/,data-and-data,pricing,False,,,
http://enplug.com/pricing/,enplug,pricing,False,,,
http://enplug.com/buy/,enplug,buy,False,,,
http://enplug.com/plans/,enplug,plans,False,,,
https://gett.com/ru/pricing/,gett,pricing,False,,,
https://gett.com/ru/buy/,gett,buy,False,,,
https://gett.com/ru/plans/,gett,plans,False,,,
http://talkable.com/pricing/,talkable,pricing,False,,,
http://www.branchmessenger.com/pricing/,branchmessenger,pricing,False,,,
http://www.cylance.com/pricing/,cylance,pricing,False,,,
http://www.cylance.com/buy/,cylance,buy,False,,,
http://www.cylance.com/plans/,cylance,plans,False,,,
http://www.testcraft.io/pricing/,testcraft,pricing,False,,,
http://www.testcraft.io/buy/,testcraft,buy,False,,,
http://www.testcraft.io/plans/,testcraft,plans,False,,,
http://spoton.com/pricing/,spoton,pricing,False,,,
http://www.starmount.com/pricing/,starmount,pricing,False,,,
http://www.starmount.com/buy/,starmount,buy,False,,,
http://www.starmount.com/plans/,starmount,plans,False,,,
http://SendGrid.com/pricing/,SendGrid,pricing,False,,,
http://sendgrid.com/pricing/,sendgrid,pricing,False,,,
http://wasabiventures.com/pricing/,wasabiventures,pricing,False,,,
http://wasabiventures.com/buy/,wasabiventures,buy,False,,,
http://wasabiventures.com/plans/,wasabiventures,plans,False,,,
https://sentieo.com/buy/,sentieo,buy,False,,,
http://www.IGLOOSoftware.com/pricing/,IGLOOSoftware,pricing,False,,,
https://igloosoftware.com/pricing/,igloosoftware,pricing,False,,,
http://www.opsware.com/pricing/,opsware,pricing,False,,,
http://www.opsware.com/buy/,opsware,buy,False,,,
http://www.opsware.com/plans/,opsware,plans,False,,,
http://science.io/pricing/,science,pricing,False,,,
http://science.io/buy/,science,buy,False,,,
http://science.io/plans/,science,plans,False,,,
http://skyward.io/pricing/,skyward,pricing,False,,,
http://www.whoknows.com/pricing/,whoknows,pricing,False,,,
http://www.whoknows.com/buy/,whoknows,buy,False,,,
http://www.whoknows.com/plans/,whoknows,plans,False,,,
http://www.freshbooks.com/pricing/,freshbooks,pricing,False,,,
http://www.brandwatch.com/pricing/,brandwatch,pricing,False,,,
https://crimsonhexagon.com/pricing/,crimsonhexagon,pricing,False,,,
https://crimsonhexagon.com/buy/,crimsonhexagon,buy,False,,,
https://crimsonhexagon.com/plans/,crimsonhexagon,plans,False,,,
http://matter-labs.io/pricing/,matter-labs,pricing,False,,,
http://matter-labs.io/buy/,matter-labs,buy,False,,,
http://matter-labs.io/plans/,matter-labs,plans,False,,,
http://wedid.it/pricing/,wedid,pricing,False,,,
http://wedid.it/buy/,wedid,buy,False,,,
http://wedid.it/plans/,wedid,plans,False,,,
https://issuu.com/pricing/,issuu,pricing,False,,,
https://issuu.com/plans/,issuu,plans,False,,,
http://www.quintype.com/pricing/,quintype,pricing,False,,,
http://www.quintype.com/buy/,quintype,buy,False,,,
http://www.quintype.com/plans/,quintype,plans,False,,,
https://startinfinity.com/pricing/,startinfinity,pricing,False,,,
http://www.auditfile.com/pricing/,auditfile,pricing,False,,,
https://draftbit.com/pricing/,draftbit,pricing,False,,,
http://odoo.com/pricing/,odoo,pricing,False,,,
http://odoo.com/buy/,odoo,buy,False,,,
http://www.salsalabs.com/pricing/,salsalabs,pricing,False,,,
https://www.wistia.com/pricing/,wistia,pricing,False,,,
http://www.tettra.co/pricing/,tettra,pricing,False,,,
http://www.smartrecruiters.com/pricing/,smartrecruiters,pricing,False,,,
http://www.smartrecruiters.com/buy/,smartrecruiters,buy,False,,,
http://www.smartrecruiters.com/plans/,smartrecruiters,plans,False,,,
http://snaps.io/pricing/,snaps,pricing,False,,,
http://snaps.io/buy/,snaps,buy,False,,,
http://snaps.io/plans/,snaps,plans,False,,,
http://www.kalibrr.com/pricing/,kalibrr,pricing,False,,,
http://www.kalibrr.com/buy/,kalibrr,buy,False,,,
http://www.kalibrr.com/plans/,kalibrr,plans,False,,,
http://www.workshare.com/pricing/,workshare,pricing,False,,,
http://www.workshare.com/buy/,workshare,buy,False,,,
http://www.workshare.com/plans/,workshare,plans,False,,,
http://www.ava.me/pricing/,ava,pricing,False,,,
http://www.ava.me/plans/,ava,plans,False,,,
http://zencoder.com/pricing/,zencoder,pricing,False,,,
http://zencoder.com/buy/,zencoder,buy,False,,,
http://zencoder.com/plans/,zencoder,plans,False,,,
https://tandem.chat/pricing/,tandem,pricing,False,,,
https://tandem.chat/buy/,tandem,buy,False,,,
https://tandem.chat/plans/,tandem,plans,False,,,
http://shareroot.co/pricing/,shareroot,pricing,False,,,
https://www.handshake.com/pricing/,handshake,pricing,False,,,
https://www.handshake.com/buy/,handshake,buy,False,,,
https://www.handshake.com/plans/,handshake,plans,False,,,
http://www.Extole.com/pricing/,Extole,pricing,False,,,
http://www.Extole.com/buy/,Extole,buy,False,,,
http://www.Extole.com/plans/,Extole,plans,False,,,
http://ownbackup.com/pricing/,ownbackup,pricing,False,,,
https://bubble.is/pricing/,bubble,pricing,False,,,
http://www.instaff.jobs/pricing/,instaff,pricing,False,,,
https://fond.co/pricing/,fond,pricing,False,,,
http://www.flintcap.com/pricing/,flintcap,pricing,False,,,
http://www.flintcap.com/buy/,flintcap,buy,False,,,
http://www.flintcap.com/plans/,flintcap,plans,False,,,
http://www.fundly.com/buy/,fundly,buy,False,,,
http://dynamicsignal.com/pricing/,dynamicsignal,pricing,False,,,
http://dynamicsignal.com/buy/,dynamicsignal,buy,False,,,
http://dynamicsignal.com/plans/,dynamicsignal,plans,False,,,
https://fidel.uk/pricing/,fidel,pricing,False,,,
http://Heuristics.io/pricing/,Heuristics,pricing,False,,,
http://Heuristics.io/buy/,Heuristics,buy,False,,,
http://Heuristics.io/plans/,Heuristics,plans,False,,,
https://thinkific.com/pricing/,thinkific,pricing,False,,,
http://paystand.com/pricing/,paystand,pricing,False,,,
http://paystand.com/plans/,paystand,plans,False,,,
http://www.accelo.com/pricing/,accelo,pricing,False,,,
http://maropost.com/pricing/,maropost,pricing,False,,,
http://maropost.com/plans/,maropost,plans,False,,,
http://tradegecko.com/pricing/,tradegecko,pricing,False,,,
http://import.io/pricing/,import,pricing,False,,,
http://www.dyspatch.io/pricing/,dyspatch,pricing,False,,,
https://artivatic.ai/pricing/,artivatic,pricing,False,,,
https://artivatic.ai/buy/,artivatic,buy,False,,,
https://artivatic.ai/plans/,artivatic,plans,False,,,
http://www.everyclick.com/pricing/,everyclick,pricing,False,,,
http://www.everyclick.com/buy/,everyclick,buy,False,,,
http://www.everyclick.com/plans/,everyclick,plans,False,,,
http://www.cuboh.com/pricing/,cuboh,pricing,False,,,
https://fetchrev.com/pricing/,fetchrev,pricing,False,,,
https://fetchrev.com/plans/,fetchrev,plans,False,,,
http://cropin.co.in/pricing/,cropin,pricing,False,,,
http://cropin.co.in/buy/,cropin,buy,False,,,
http://cropin.co.in/plans/,cropin,plans,False,,,
http://www.inversurcapital.com/pricing/,inversurcapital,pricing,False,,,
http://www.inversurcapital.com/buy/,inversurcapital,buy,False,,,
http://www.inversurcapital.com/plans/,inversurcapital,plans,False,,,
http://www.codeship.io/pricing/,codeship,pricing,False,,,
http://www.codeship.io/buy/,codeship,buy,False,,,
http://www.codeship.io/plans/,codeship,plans,False,,,
http://www.contractroom.com/pricing/,contractroom,pricing,False,,,
http://www.contractroom.com/buy/,contractroom,buy,False,,,
http://www.contractroom.com/plans/,contractroom,plans,False,,,
http://www.liaison.com/pricing/,liaison,pricing,False,,,
http://www.liaison.com/buy/,liaison,buy,False,,,
http://www.liaison.com/plans/,liaison,plans,False,,,
https://parabol.co/pricing/,parabol,pricing,False,,,
http://upverter.com/pricing/,upverter,pricing,False,,,
https://www.recordedfuture.com/pricing/,recordedfuture,pricing,False,,,
https://yena.co.uk/pricing/,yena,pricing,False,,,
https://yena.co.uk/buy/,yena,buy,False,,,
https://yena.co.uk/plans/,yena,plans,False,,,
https://www.doctify.co.uk/pricing/,doctify,pricing,False,,,
https://www.doctify.co.uk/buy/,doctify,buy,False,,,
https://www.doctify.co.uk/plans/,doctify,plans,False,,,
http://www.evercontact.com/pricing/,evercontact,pricing,False,,,
http://www.shopfirsthand.com/pricing/,shopfirsthand,pricing,False,,,
http://www.shopfirsthand.com/buy/,shopfirsthand,buy,False,,,
http://www.shopfirsthand.com/plans/,shopfirsthand,plans,False,,,
https://www.fyber.com/buy/,fyber,buy,False,,,
https://www.fieldwire.com/pricing/,fieldwire,pricing,False,,,
http://www.proven.com/pricing/,proven,pricing,False,,,
http://www.proven.com/buy/,proven,buy,False,,,
http://www.proven.com/plans/,proven,plans,False,,,
http://www.Proven.com/pricing/,Proven,pricing,False,,,
http://www.Proven.com/buy/,Proven,buy,False,,,
http://www.Proven.com/plans/,Proven,plans,False,,,
https://welcome.bluecart.com/buy/,welcome,buy,False,,,
https://welcome.bluecart.com/plans/,welcome,plans,False,,,
http://strongarmtech.com/pricing/,strongarmtech,pricing,False,,,
http://relativity.com/pricing/,relativity,pricing,False,,,
http://saucelabs.com/pricing/,saucelabs,pricing,False,,,
https://matagora.com/pricing/,matagora,pricing,False,,,
https://matagora.com/buy/,matagora,buy,False,,,
https://matagora.com/plans/,matagora,plans,False,,,
https://globalenglish.com/pricing/,globalenglish,pricing,False,,,
https://globalenglish.com/buy/,globalenglish,buy,False,,,
https://globalenglish.com/plans/,globalenglish,plans,False,,,
https://www.syftanalytics.com/pricing/,syftanalytics,pricing,False,,,
https://www.syftanalytics.com/buy/,syftanalytics,buy,False,,,
https://www.syftanalytics.com/plans/,syftanalytics,plans,False,,,
http://www.docTrackr.com/pricing/,docTrackr,pricing,False,,,
http://www.docTrackr.com/buy/,docTrackr,buy,False,,,
http://www.docTrackr.com/plans/,docTrackr,plans,False,,,
https://www.duckcreek.com/blog/pricing/,duckcreek,pricing,False,,,
https://www.duckcreek.com/blog/buy/,duckcreek,buy,False,,,
http://www.revinate.com/pricing/,revinate,pricing,False,,,
http://www.revinate.com/plans/,revinate,plans,False,,,
https://countingup.com/pricing/,countingup,pricing,False,,,
http://www.tribehr.com/pricing/,tribehr,pricing,False,,,
http://www.tribehr.com/buy/,tribehr,buy,False,,,
http://www.tribehr.com/plans/,tribehr,plans,False,,,
http://redokun.com/pricing/,redokun,pricing,False,,,
http://ecommerce.shopatron.com/pricing/,ecommerce,pricing,False,,,
http://ecommerce.shopatron.com/buy/,ecommerce,buy,False,,,
http://ecommerce.shopatron.com/plans/,ecommerce,plans,False,,,
http://www.birchmerevc.com/pricing/,birchmerevc,pricing,False,,,
https://www.kevel.com/pricing/,kevel,pricing,False,,,
http://www.zohocorp.com/pricing/,zohocorp,pricing,False,,,
